"	amplitude_id","	user_id","	city","	country","	device","	device_type","	dma","	gt:acc_id","	ip_address","	language","	library","	os","	platform","	region","	gp:fbclid","	gp:gclid","	gp:initial_fbclid","	gp:initial_gclid","	gp:initial_referrer","	gp:initial_referring_domain","	gp:initial_utm_campaign","	gp:initial_utm_content","	gp:initial_utm_medium","	gp:initial_utm_source","	gp:initial_utm_term","	gp:referrer","	gp:referring_domain","	gp:user_accounts_created","	gp:user_cookie_campaign","	gp:user_cookie_content","	gp:user_cookie_fbclid","	gp:user_cookie_gclid","	gp:user_cookie_http_referrer","	gp:user_cookie_keyword","	gp:user_cookie_lp_full","	gp:user_cookie_lpcleaned","	gp:user_cookie_medium","	gp:user_cookie_source","	gp:user_invited","	gp:user_latest_nps","	gp:user_mrr","	gp:user_obsurvey_business_type","	gp:user_obsurvey_current_tool","	gp:user_obsurvey_main_activity","	gp:user_obsurvey_start_when","	gp:user_obsurvey_used_before","	gp:user_signup_howwemet","	gp:user_total_accounts","	gp:user_total_logins","	gp:user_users_invited","	gp:utm_campaign","	gp:utm_content","	gp:utm_medium","	gp:utm_source","	gp:utm_term"
"	135670029170","	5e394d5d6a972858f26806b5","	Ourense","	Spain","	","	","	","	","	91.116.107.187","	Spanish","	http/2.0","	","	web","	Ourense","	","	","	","	","	https://app.holded.com/doc/invoice/new","	app.holded.com","	","	","	","	","	","	https://app.holded.com/doc/invoice/new","	app.holded.com","	","	","	","	","	","	","	","	","	","	","	","	","	7","	12","	","	","	","	","	","	","	1","	36","	","	","	","	","	","	"
"	291383163764","	612623d99450a758d878a597","	Madrid","	Spain","	Android","	Android","	","	[""6126242d9450a758d878a5a8""]","	79.116.65.146","	Spanish","	amplitude-js/8.1.0","	Chrome Mobile 92","	Web","	Madrid","	","	CjwKCAjw1JeJBhB9EiwAV612y5QDdlDVdg_UlAPzp2ujWeXTom4QpFCq0lUVZQ0zvJXCqSCNAW_fXhoCXQQQAvD_BwE","	","	CjwKCAjw1JeJBhB9EiwAV612y5QDdlDVdg_UlAPzp2ujWeXTom4QpFCq0lUVZQ0zvJXCqSCNAW_fXhoCXQQQAvD_BwE","	https://www.google.com/","	www.google.com","	dsa_1330918973","	125354356442_528264896087","	cpc","	google","	","	https://www.google.com/","	www.google.com","	2","	dsa_1330918973","	125354356442_528264896087","	","	CjwKCAjw1JeJBhB9EiwAV612y5QDdlDVdg_UlAPzp2ujWeXTom4QpFCq0lUVZQ0zvJXCqSCNAW_fXhoCXQQQAvD_BwE","	https://www.google.com/","	","	https://www.holded.com/es/blog/certificado-digital-sirve-obtenerlo?utm_adgroupid=125354356442&utm_keyword=&campaignid=1330918973&adgroupid=125354356442&adid=528264896087&hld_device=m&hld_network=g&hld_matchtype=b&utm_source=google&utm_medium=cpc&utm_campaign=dsa_1330918973&utm_term=&utm_content=125354356442_528264896087&hsa_src=g&hsa_kw=&hsa_mt=b&hsa_acc=7276020979&hsa_grp=125354356442&hsa_ad=528264896087&hsa_cam=1330918973&hsa_tgt=dsa-1323978448948&hsa_net=adwords&hsa_ver=3&gclid=CjwKCAjw1JeJBhB9EiwAV612y5QDdlDVdg_UlAPzp2ujWeXTom4QpFCq0lUVZQ0zvJXCqSCNAW_fXhoCXQQQAvD_BwE","	https://www.holded.com/es/blog/certificado-digital-sirve-obtenerlo","	cpc","	google","	false","	","	0","	retails","	penpaper","	invoicing","	now","	never","	Referral","	1","	1","	","	dsa_1330918973","	125354356442_528264896087","	cpc","	google","	"
"	213249014644","	5ae1ac2d2e1d9348e60ceb81","	Barcelona","	Spain","	Mac","	Mac","	","	","	79.159.96.207","	English","	amplitude-js/8.1.0","	Safari 14","	Web","	Barcelona","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	7","	0","	","	","	","	","	","	","	1","	22","	","	","	","	","	","	"
"	272659069814","	60d306443389ba347509445a","	Barcelona","	Spain","	","	","	","	","	83.56.119.211","	Spanish","	http/2.0","	","	web","	Barcelona","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	5edd20b36a97286129065a1e","	5e4d16aa6a972806f91314fc","	","	","	null","	","	https://app.holded.com/signup?lang=es&email=maralser@gmail.com&utm_source=team_invite&utm_medium=referral&utm_campaign=5edd20b36a97286129065a1e&utm_content=5e4d16aa6a972806f91314fc&teaminvite=1&companyname=BUILDMATE%20CONSTRUCTION%20MANAGERS","	https://app.holded.com/signup","	referral","	team_invite","	true","	","	","	","	","	","	","	","	","	","	5","	","	","	","	","	","	"
"	220728859511","	5feb542d4941be0b385804fb","	Barcelona","	Spain","	Mac","	Mac","	","	","	47.61.94.114","	Catalan","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	https://app.holded.com/boards?origin=holded&login_success_source=web","	app.holded.com","	","	","	","	","	","	https://app.holded.com/boards?origin=holded&login_success_source=web","	app.holded.com","	3","	","	","	","	","	","	","	","	","	","	","	","	5","	29","	","	","	","	","	","	","	4","	127","	1","	","	","	","	","	"
"	242988981111","	6052834250df576db428a7b3","	Alicante","	Spain","	Mac","	Mac","	","	","	80.39.161.83","	English","	amplitude-js/8.1.0","	Chrome 92","	Web","	Alicante","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	5fa9189abd7e1d51b157f972","	5fa9187c2fe1ef5ba7187027","	","	","	","	","	https://app.holded.com/signup?lang=es&email=rosatereaunion@gmail.com&utm_source=team_invite&utm_medium=referral&utm_campaign=5fa9189abd7e1d51b157f972&utm_content=5fa9187c2fe1ef5ba7187027","	https://app.holded.com/signup","	referral","	team_invite","	true","	","	","	","	","	","	","	","	","	","	2","	","	","	","	","	","	"
"	293037063033","	612cf9bd2cfa994f2d4cadac","	Barcelona","	Spain","	Windows","	Windows","	","	","	83.38.142.221","	Catalan","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	true","	","	138","	","	","	","	","	","	","	2","	1","	","	","	","	","	","	"
"	224534141819","	5e57d9c06a97282420057036","	Barcelona","	Spain","	Mac","	Mac","	","	","	95.169.225.140","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	86","	","	","	","	","	","	"
"	250617330555","	6073f8d6b8b3571f6b1148ba","	Donostia / San Sebastian","	Spain","	Windows","	Windows","	","	","	87.125.235.66","	Spanish","	amplitude-js/8.1.0","	Firefox 91","	Web","	Gipuzkoa","	","	","	","	","	https://app.holded.com/login","	app.holded.com","	","	","	","	","	","	https://app.holded.com/sales/estimates","	app.holded.com","	1","	dsa_1330918973","	61706694686_315707568477","	","	Cj0KCQiA6t6ABhDMARIsAONIYyzBWeiaXAa2J6WEqvFD7-D1Ii9yKSb6fTHEAad_hC2Pjh_UzCmKHcQaAvIzEALw_wcB","	","	","	https://www.holded.com/es/guias/facturacion/requisitos-datos-facturas?utm_adgroupid=61706694686&utm_keyword=&campaignid=1330918973&adgroupid=61706694686&adid=315707568477&hld_device=c&hld_network=g&hld_matchtype=b&utm_source=google&utm_medium=cpc&utm_campaign=dsa_1330918973&utm_term=&utm_content=61706694686_315707568477&hsa_src=g&hsa_kw=&hsa_mt=b&hsa_acc=7276020979&hsa_grp=61706694686&hsa_ad=315707568477&hsa_cam=1330918973&hsa_tgt=dsa-911620177418&hsa_net=adwords&hsa_ver=3&gclid=Cj0KCQiA6t6ABhDMARIsAONIYyzBWeiaXAa2J6WEqvFD7-D1Ii9yKSb6fTHEAad_hC2Pjh_UzCmKHcQaAvIzEALw_wcB","	https://www.holded.com/es/guias/facturacion/requisitos-datos-facturas","	cpc","	google","	false","	9.0","	29.0","	both","	spreadsheet","	all","	now","	never","	YouTube","	1","	64","	","	","	","	","	","	"
"	290801630077","	6123d8a07b831c5afa71948f","	Málaga","	Spain","	Android","	Android","	","	","	90.166.195.89","	Spanish","	amplitude-js/8.1.0","	Chrome Mobile 92","	Web","	Malaga","	","	Cj0KCQjwjo2JBhCRARIsAFG667XSWCLi_fIg1ZGB3D41mynH-dp7NfKZj4S3wzW2sQWypDZjMV-JT_AaArZAEALw_wcB","	","	CjwKCAjwgviIBhBkEiwA10D2j_rVMZl0COLdA9DP-l_VAMMRJRmHyUs2dMd26-urwgQAZJw_zoETKxoCJ40QAvD_BwE","	https://www.google.com/","	www.google.com","	dsa_sitelink_1330918973","	125354356442_528264896087","	cpc","	google","	","	https://www.google.com/","	www.google.com","	","	dsa_sitelink_1330918973","	125354356442_528264896087","	","	CjwKCAjwgviIBhBkEiwA10D2j_rVMZl0COLdA9DP-l_VAMMRJRmHyUs2dMd26-urwgQAZJw_zoETKxoCJ40QAvD_BwE","	https://www.google.com/","	","	https://www.holded.com/es/crm-online?utm_source=google&utm_medium=cpc&utm_campaign=dsa_sitelink_1330918973&utm_content=125354356442_528264896087&utm_term=&hld_device=m&hld_network=g&hld_matchtype=b&hsa_acc=7276020979&hsa_ad=528264896087&hsa_mt=b&hsa_kw=&hsa_ver=3&hsa_src=g&hsa_cam=1330918973&hsa_grp=125354356442&hsa_net=adwords&hsa_tgt=dsa-1323978448948&gclid=CjwKCAjwgviIBhBkEiwA10D2j_rVMZl0COLdA9DP-l_VAMMRJRmHyUs2dMd26-urwgQAZJw_zoETKxoCJ40QAvD_BwE","	https://www.holded.com/es/crm-online","	cpc","	google","	false","	","	","	","	","	","	","	","	","	","	1","	","	welcome_1","	125354356442_528152939433","	email","	mailgun","	"
"	280617442176","	60f81b6432aa28325c3caa36","	Barcelona","	Spain","	Windows","	Windows","	","	","	62.83.223.93","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	","	","	welcome_1","	","	email","	mailgun","	","	","	","	","	portaldoc","	","	","	","	null","	","	https://app.holded.com/portaldoc/invoice/69923-5fd0a1265c3e644dcc0abbe1?utm_campaign=portaldoc&utm_medium=email&utm_source=holded","	https://app.holded.com/portaldoc/invoice/69923-5fd0a1265c3e644dcc0abbe1","	email","	holded","	true","	","	10","	","	","	","	","	","	","	1","	3","	","	portaldoc","	","	email","	holded","	"
"	279044250496","	60f033faf9d0dc1f7d5fab83","	Oviedo","	Spain","	Windows","	Windows","	","	","	83.138.254.174","	Spanish","	amplitude-js/8.1.0","	Chrome 93","	Web","	Asturias","	","	CjwKCAjwsNiIBhBdEiwAJK4kho0HSLGdOnLuY_G4l7u5lOL1RGRTMHqudRKI6IVzj754RrsMk_CeMhoCx_4QAvD_BwE","	","	CjwKCAjwsNiIBhBdEiwAJK4kho0HSLGdOnLuY_G4l7u5lOL1RGRTMHqudRKI6IVzj754RrsMk_CeMhoCx_4QAvD_BwE","	https://www.google.es/","	www.google.es","	brand_10388931271","	104378540118_528482043805","	cpc","	google","	holded","	https://www.google.es/","	www.google.es","	","	5c73c455a2656414f755ebb2","	5c73c42aa265641018201f81","	","	","	null","	","	https://app.holded.com/signup?lang=es&email=bm9lbGlhQGludGVsbWVjLmNvbQ&utm_source=team_invite&utm_medium=referral&utm_campaign=5c73c455a2656414f755ebb2&utm_content=5c73c42aa265641018201f81&teaminvite=1&companyname=INTELMEC%20INGENIERIA","	https://app.holded.com/signup","	referral","	team_invite","	true","	","	","	","	","	","	","	","	","	","	3","	","	brand_10388931271","	104378540118_528482043805","	cpc","	google","	holded"
"	225129069446","	60198abad9dc6b700f5b1b45","	Getxo","	Spain","	","	","	","	","	90.164.157.115","	Spanish","	http/2.0","	","	web","	Biscay","	","	","	","	","	","	","	","	","	","	","	","	","	","	1","	brand_10388931271","	104378542078_444763332707","	","	CjwKCAiA_eb-BRB2EiwAGBnXXpfejmHAXyEmA63JQJVU6l88NQWblJYp0bVUJ-tdJfLerv3yV_8-ohoCbw0QAvD_BwE","	","	holded precios","	https://www.holded.com/es/precios?utm_source=google&utm_medium=cpc&utm_campaign=brand_10388931271&utm_content=104378542078_444763332707&utm_term=holded%20precios&hld_device=c&hld_network=g&hld_matchtype=e&hsa_acc=7276020979&hsa_ad=444763332707&hsa_mt=e&hsa_kw=holded%20precios&hsa_ver=3&hsa_src=g&hsa_cam=10388931271&hsa_grp=104378542078&hsa_net=adwords&hsa_tgt=aud-807990005899:kwd-919330999866&gclid=CjwKCAiA_eb-BRB2EiwAGBnXXpfejmHAXyEmA63JQJVU6l88NQWblJYp0bVUJ-tdJfLerv3yV_8-ohoCbw0QAvD_BwE","	https://www.holded.com/es/precios","	cpc","	google","	false","	","	0.0","	services","	cloudsoftware","	invoicing","	now","	never","	Word of mouth","	1","	4","	","	","	","	","	","	"
"	255829474191","	5e2f19f16a972837000c70d8","	Barcelona","	Spain","	Mac","	Mac","	","	","	85.49.25.235","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	https://app.holded.com/accounts?login_success_source=web","	app.holded.com","	","	","	","	","	","	https://app.holded.com/boards","	app.holded.com","	1","	","	","	","	","	","	","	","	","	","	","	","	","	0.0","	","	","	","	","	","	","	2","	6","	","	","	","	","	","	"
"	285101562770","	610bc8b598366e03085b28a7","	Boadilla del Monte","	Spain","	Windows","	Windows","	","	[""610bc8f883b36e24f35636ed""]","	79.155.37.195","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Madrid","	","	CjwKCAjwmK6IBhBqEiwAocMc8m2ZzjT7GdZKZKeTsekPwRlHZwTWlxOYOdai4ICLf6EuBnHXvKabqxoCVYsQAvD_BwE","	","	CjwKCAjwmK6IBhBqEiwAocMc8m2ZzjT7GdZKZKeTsekPwRlHZwTWlxOYOdai4ICLf6EuBnHXvKabqxoCVYsQAvD_BwE","	https://www.google.com/","	www.google.com","	brand_sitelink_10388931271","	104378540118_528482043805","	cpc","	google","	holded","	https://app.holded.com/doc/purchase/new","	app.holded.com","	1","	brand_sitelink_10388931271","	104378540118_528482043805","	","	CjwKCAjwmK6IBhBqEiwAocMc8m2ZzjT7GdZKZKeTsekPwRlHZwTWlxOYOdai4ICLf6EuBnHXvKabqxoCVYsQAvD_BwE","	https://www.google.com/","	holded","	https://www.holded.com/es/precios?utm_source=google&utm_medium=cpc&utm_campaign=brand_sitelink_10388931271&utm_content=104378540118_528482043805&utm_term=holded&hld_device=c&hld_network=g&hld_matchtype=e&hsa_acc=7276020979&hsa_ad=528482043805&hsa_mt=e&hsa_kw=holded&hsa_ver=3&hsa_src=g&hsa_cam=10388931271&hsa_grp=104378540118&hsa_net=adwords&hsa_tgt=kwd-314272695052&gclid=CjwKCAjwmK6IBhBqEiwAocMc8m2ZzjT7GdZKZKeTsekPwRlHZwTWlxOYOdai4ICLf6EuBnHXvKabqxoCVYsQAvD_BwE","	https://www.holded.com/es/precios","	cpc","	google","	false","	","	0","	services","	spreadsheet","	accounting","	now","	never","	Search engine","	1","	4","	","	brand_sitelink_10388931271","	104378540118_528482043805","	cpc","	google","	holded"
"	280038325143","	5e14402f6a972810d3668ab2","	Alicante","	Spain","	Windows","	Windows","	","	","	193.145.230.9","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Alicante","	","	","	","	","	https://app.holded.com/tp/nouss","	app.holded.com","	","	","	","	","	","	https://app.holded.com/tp/nouss","	app.holded.com","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	4","	","	","	","	","	","	"
"	285935074201","	610f909aee32c6440d7c3c84","	Barcelona","	Spain","	Android","	Android","	","	[""610f910495febe229875a8f3""]","	93.176.139.71","	Spanish","	amplitude-js/8.1.0","	Chrome Mobile 93","	Web","	Barcelona","	","	","	","	","	https://www.google.com/","	www.google.com","	","	","	","	","	","	https://www.google.com/","	www.google.com","	2","	dsa_1330918973","	125354356442_528264896087","	","	CjwKCAjwgISIBhBfEiwALE19SYwSQ4YwZ05g7VY6SWFp_6sOQ1cFaDWcNW0EVemXBs5if3SH3ATuMxoCe_YQAvD_BwE","	https://www.google.com/","	","	https://www.holded.com/es/blog/certificado-digital-sirve-obtenerlo?utm_adgroupid=125354356442&utm_keyword=&campaignid=1330918973&adgroupid=125354356442&adid=528264896087&hld_device=m&hld_network=g&hld_matchtype=b&utm_source=google&utm_medium=cpc&utm_campaign=dsa_1330918973&utm_term=&utm_content=125354356442_528264896087&hsa_src=g&hsa_kw=&hsa_mt=b&hsa_acc=7276020979&hsa_grp=125354356442&hsa_ad=528264896087&hsa_cam=1330918973&hsa_tgt=dsa-1323978448948&hsa_net=adwords&hsa_ver=3&gclid=CjwKCAjwgISIBhBfEiwALE19SYwSQ4YwZ05g7VY6SWFp_6sOQ1cFaDWcNW0EVemXBs5if3SH3ATuMxoCe_YQAvD_BwE","	https://www.holded.com/es/blog/certificado-digital-sirve-obtenerlo","	cpc","	google","	false","	","	0","	both","	nothing","	all","	innextmonth","	never","	Referral","	1","	1","	","	","	","	","	","	"
"	224486349723","	5cc82c9f6a972862cf6ea02c","	Elche","	Spain","	Mac","	Mac","	","	","	151.182.151.14","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Alicante","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	9","	0","	","	","	","	","	","	","	1","	35","	","	","	","	","	","	"
"	294330596254","	6131f84bc13f6e726f17e0ed","	","	Spain","	Windows","	Windows","	","	","	37.10.74.184","	Spanish","	amplitude-js/8.1.0","	Chrome 93","	Web","	Balearic Islands","	","	","	","	","	https://app.holded.com/login","	app.holded.com","	5d95b0c66a9728627321b9fd","	5d95b0996a9728595315adae","	referral","	team_invite","	","	https://app.holded.com/login","	app.holded.com","	","	","	","	","	","	","	","	","	","	","	","	true","	","	","	","	","	","	","	","	","	","	1","	","	5d95b0c66a9728627321b9fd","	5d95b0996a9728595315adae","	referral","	team_invite","	"
"	197113461664","	5f50a7b7a29ce37b8946c3d1","	Barcelona","	Spain","	Windows","	Windows","	","	","	2.136.40.150","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	https://app.holded.com/boards","	app.holded.com","	","	","	","	","	","	https://app.holded.com/expenses/list","	app.holded.com","	","	","	","	","	","	","	","	","	","	","	","	","	10.0","	274.0","	","	","	","	","	","	","	4","	177","	","	","	","	","	","	"
"	270081440675","	60c727effe66453e83593deb","	Colmenar Viejo","	Spain","	Mac","	Mac","	","	","	83.43.205.13","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Madrid","	","	","	","	","	","	","	portaldoc","	","	email","	holded","	","	","	","	","	","	","	","	","	null","	","	https://app.holded.com/tp/transparentcdn","	https://app.holded.com/tp/transparentcdn","	referal","	","	true","	","	","	","	","	","	","	","	","	","	19","	","	portaldoc","	","	email","	holded","	"
"	226244533155","	5f998192802ae61972155410","	el Masnou","	Spain","	Windows","	Windows","	","	","	88.12.148.235","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	CjwKCAjwybyJBhBwEiwAvz4G706t4JoRgiAJG-opWkCyaCw1SRivqQF7wyF71wsel2JJGT2Z0RtUuBoC0yoQAvD_BwE","	","	CjwKCAjwgviIBhBkEiwA10D2j5r4-3XjmmjH1I8wBEYx8qD__ga9-VN7ZfvjHznU20ZHSRTnrzLdKBoCcNEQAvD_BwE","	https://www.google.com/","	www.google.com","	brand_10388931271","	104378540118_444763332398","	cpc","	google","	holded","	https://www.google.com/","	www.google.com","	1","	","	","	","	","	","	","	","	","	","	","	","	","	0.0","	","	","	","	","	","	","	2","	14","	","	brand_10388931271","	104378540118_444763332398","	cpc","	google","	holded"
"	175255944100","	5e8131f36a9728323c3a7e52","	Barcelona","	Spain","	Windows","	Windows","	","	","	77.230.157.89","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	","	","	portaldoc","	","	email","	holded","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	1","	0","	","	","	","	","	","	","	2","	10","	","	portaldoc","	","	email","	holded","	"
"	270433278884","	60c8b797169a165d0c23be3c","	Santa Cruz de Tenerife","	Spain","	Windows","	Windows","	","	","	79.151.152.121","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Santa Cruz de Tenerife","	","	","	","	","	https://app.holded.com/boards?login_success_source=web","	app.holded.com","	","	","	","	","	","	https://app.holded.com/boards?login_success_source=web","	app.holded.com","	1","	","	","	","	","	https://www.google.com/","	","	https://www.holded.com/es","	https://www.holded.com/es","	organic","	google.com","	false","	","	0.0","	services","	cloudsoftware","	invoicing","	comingmonths","	never","	YouTube","	1","	19","	","	","	","	","	","	"
"	263672798118","	60aa8d3c6993f607e73e3ffa","	Barcelona","	Spain","	","	","	","	","	37.223.196.67","	Catalan","	http/2.0","	","	web","	Barcelona","	","	EAIaIQobChMIrLnNpdCc8gIVUOxRCh2l-whiEAAYASAAEgINMvD_BwE","	","	EAIaIQobChMIrLnNpdCc8gIVUOxRCh2l-whiEAAYASAAEgINMvD_BwE","	https://www.bing.com/","	www.bing.com","	brand_384746734","	1146791333486425_71674548890630","	cpc","	bing","	holded","	https://www.bing.com/","	www.bing.com","	1","	competitor_384746733","	1146791333486633_71674570578143","	","	","	","	anfix","	https://go.holded.com/es/comparacion/anfix/?utm_source=bing&utm_medium=cpc&utm_campaign=competitor_384746733&utm_content=1146791333486633_71674570578143&utm_term=anfix&hld_device=c&hld_network=o&hld_matchtype=e&hsa_acc=7276020979&hsa_ad=&hsa_mt=e&hsa_kw=anfix&hsa_ver=3&hsa_src=o&hsa_cam=384746733&hsa_grp=1146791333486633&hsa_net=adwords&hsa_tgt=kwd-71674990356270:loc-3210&msclkid=9976561228a51f6a10d436b8a228b6a8","	https://go.holded.com/es/comparacion/anfix/","	cpc","	bing","	false","	9","	59","	services","	cloudsoftware","	invoicing","	now","	never","	Referral","	1","	99","	2","	brand_384746734","	1146791333486425_71674548890630","	cpc","	bing","	holded"
"	286406343593","	6111a22f1a669c33f61779f9","	Pamplona","	Spain","	Android","	Android","	","	[""6111a2f45fbd226dfa3773b0""]","	81.9.158.208","	Spanish","	amplitude-js/8.1.0","	Facebook 330","	Web","	Navarre","	","	","	","	","	https://l.facebook.com/","	l.facebook.com","	","	","	","	","	","	https://app.holded.com/accounts/new","	app.holded.com","	2","	","	","	","	","	https://l.facebook.com/","	","	https://www.holded.com/es","	https://www.holded.com/es","	referal","	l.facebook.com","	false","	","	0","	both","	cloudsoftware","	accounting","	now","	never","	YouTube","	1","	1","	","	","	","	","	","	"
"	284334611371","	6109140fcaa0b04f4f7443d4","	Marchena","	Spain","	Mac","	Mac","	","	","	213.194.135.76","	Spanish","	amplitude-js/8.1.0","	WebKit 605","	Web","	Jaen","	","	","	","	","	https://www.google.com/","	www.google.com","	","	","	","	","	","	https://www.google.com/","	www.google.com","	","	60ffe986624c1012d9298b35","	60ffe9528f0f7b759959ffdb","	","	","	android-app://com.google.android.gm/","	","	https://app.holded.com/signup?lang=es&email=Z2JhcmNlbmFvQGdtYWlsLmNvbQ&utm_source=team_invite&utm_medium=referral&utm_campaign=60ffe986624c1012d9298b35&utm_content=60ffe9528f0f7b759959ffdb&teaminvite=1&companyname=Domodreams%20S.L","	https://app.holded.com/signup","	referral","	team_invite","	true","	","	0.0","	","	","	","	","	","	","	1","	8","	","	","	","	","	","	"
"	219136744364","	5ddead076a97284f202c87d2","	Mataró","	Spain","	Windows","	Windows","	","	","	45.15.138.29","	Spanish","	amplitude-js/8.1.0","	Chrome 92","	Web","	Barcelona","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	","	0.0","	","	","	","	","	","	","	1","	119","	1","	","	","	","	","	"
"	229758213041","	6013dff3a193ae693b52d88b","	Murcia","	Spain","	Windows","	Windows","	","	","	185.93.225.161","	Spanish","	amplitude-js/8.1.0","	Firefox 91","	Web","	Murcia","	","	Cj0KCQjwu7OIBhCsARIsALxCUaP54XgD1IxoVyinLnnEhnYP9c4rsKkshGc2z1MPx-7cPv6bBlG77-waAqp0EALw_wcB","	","	Cj0KCQjwu7OIBhCsARIsALxCUaP54XgD1IxoVyinLnnEhnYP9c4rsKkshGc2z1MPx-7cPv6bBlG77-waAqp0EALw_wcB","	https://www.google.es/","	www.google.es","	brand_10388931271","	104378540118_528482043805","	cpc","	google","	holded","	https://www.google.es/","	www.google.es","	","	5feb43957a2f3f214352825b","	5feb436e5f5be422151812e4","	","	","	","	","	https://app.holded.com/signup?lang=es&email=mora@morayasociados.es&utm_source=team_invite&utm_medium=referral&utm_campaign=5feb43957a2f3f214352825b&utm_content=5feb436e5f5be422151812e4","	https://app.holded.com/signup","	referral","	team_invite","	true","	8.0","	168.0","	","	","	","	","	","	","	1","	38","	","	brand_10388931271","	104378540118_528482043805","	cpc","	google","	holded"
